LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,INCOME_IMPUTED,BUREAU_IMPUTED,FOIR,EMI_INCOME_RATIO_PCT,CREDIT_UTILIZATION,IS_DELINQUENT,LOAN_TO_INCOME,RISK_LABEL,APPROVAL_LABEL
LN0000039,CUST000540,34,Male,Rajasthan,Salaried,58360.0,Vehicle Loan,1398524,1225242,60,19.52,32135.05,802.0,71,0,75,1003888,Current,Active,0,0,2025-11-26,2031-09-21,0,0,0.5506,55.1,0.8193,0,1.75,Low Risk,Approve with Conditions
LN0000599,CUST000394,37,Male,Rajasthan,Self Employed,50489.0,Personal Loan,605446,493396,36,14.54,16992.8,672.0,23,30,150,65540,1-30,Active,0,0,2024-02-09,2025-11-08,0,0,0.3366,33.7,0.1328,1,0.81,Medium Risk,Approve with Conditions
LN0000208,CUST000033,44,Female,Uttar Pradesh,Professional,118966.0,Consumer Durable Loan,120583,109691,18,8.5,6512.21,760.0,36,15,15,76089,1-30,Active,0,0,2021-06-12,2024-05-01,0,0,0.0547,5.5,0.6937,1,0.08,Medium Risk,Approve with Conditions
LN0000865,CUST000454,21,Female,Rajasthan,Business,62542.0,Home Loan,2504481,2072261,240,19.2,33907.46,755.0,68,120,120,1823068,90+,Delinquent,1,1,2023-09-06,2028-11-29,0,0,0.5422,54.2,0.8797,1,2.76,High Risk,Reject
LN0000877,CUST000620,46,Male,Karnataka,Salaried,53880.0,Consumer Durable Loan,15304,11034,6,9.12,1888.23,614.0,7,0,120,10590,Current,Active,0,0,2020-05-06,2020-11-20,0,0,0.035,3.5,0.9598,0,0.02,High Risk,Reject
LN0000313,CUST000345,35,Female,Telangana,Salaried,54990.0,Home Loan,5256671,4448923,300,15.39,58332.67,752.0,70,15,120,3376084,1-30,Active,0,0,2021-06-01,2027-02-13,1,0,1.0,100.0,0.7589,1,6.74,Medium Risk,Reject
LN0000918,CUST000437,35,Male,Uttar Pradesh,Salaried,38177.0,Home Loan,2421888,2173897,240,15.39,29254.04,703.0,48,90,90,563836,61-90,Delinquent,1,0,2021-09-25,2025-05-30,0,0,0.7663,76.6,0.2594,1,4.75,High Risk,Reject
LN0000491,CUST000265,35,Female,Rajasthan,Salaried,41608.0,MSME Loan,2,440921,24,19.73,22382.91,700.0,56,0,150,181084,Current,Active,0,0,2024-04-29,2028-11-25,0,0,0.5379,53.8,0.4107,0,0.88,Medium Risk,Approve with Conditions
LN0000820,CUST000010,45,Male,Rajasthan,Business,66497.0,Consumer Durable Loan,109971,94517,24,10.25,4372.39,749.0,48,90,90,83554,61-90,Delinquent,1,0,2025-06-14,2029-01-28,0,0,0.0658,6.6,0.884,1,0.12,High Risk,Reject
LN0000390,CUST000335,39,Female,Telangana,Salaried,41743.0,Personal Loan,601535,390278,18,14.68,24288.67,611.0,62,0,60,258792,Current,Active,0,0,2023-10-18,2028-10-11,0,0,0.5819,58.2,0.6631,0,0.78,High Risk,Reject
LN0000907,CUST000012,46,Male,West Bengal,Salaried,34724.0,Vehicle Loan,936423,650713,24,16.91,32144.59,653.0,71,30,60,220847,1-30,Active,0,0,2024-07-25,2030-04-23,0,0,0.9257,92.6,0.3394,1,1.56,Medium Risk,Reject
LN0000036,CUST000358,57,Male,Gujarat,Salaried,52381.0,Personal Loan,541495,366235,36,12.54,12258.92,590.0,14,0,75,98081,Current,Active,0,0,2025-02-27,2026-03-10,0,0,0.234,23.4,0.2678,0,0.58,High Risk,Reject
LN0000889,CUST000446,36,Female,Rajasthan,Salaried,66978.0,Home Loan,4687868,3160858,240,16.19,44426.81,625.0,67,0,15,2468443,Current,Active,0,0,2020-01-05,2025-07-07,0,0,0.6633,66.3,0.7809,0,3.93,High Risk,Reject
LN0000957,CUST000528,27,Female,Gujarat,Business,40493.0,Personal Loan,539061,396982,12,14.33,35705.54,686.0,32,0,15,98406,Current,Active,0,0,2025-07-03,2028-02-11,0,0,0.8818,88.2,0.2479,0,0.82,Medium Risk,Reject
LN0000804,CUST000129,40,Male,Telangana,Unknown,66449.0,Consumer Durable Loan,149572,102040,9,19.86,12296.5,696.0,37,0,120,63246,Current,Active,0,0,2024-09-11,2027-09-23,0,0,0.1851,18.5,0.6198,0,0.13,Medium Risk,Approve with Conditions
LN0000443,CUST000164,56,Male,Gujarat,Business,158692.0,Consumer Durable Loan,105935,77304,6,20.94,13682.23,647.0,10,0,45,41239,Current,Active,0,0,2021-02-06,2021-11-05,0,0,0.0862,8.6,0.5335,0,0.04,High Risk,Reject
LN0000539,CUST000279,36,Female,Rajasthan,Self Employed,54777.5,Vehicle Loan,775262,579307,60,21.03,15681.98,612.0,39,0,15,383368,Current,Active,0,0,2024-04-14,2027-06-07,1,0,0.2863,28.6,0.6618,0,0.88,High Risk,Reject
LN0000661,CUST000317,53,Female,West Bengal,Salaried,58888.5,Personal Loan,440200,379589,12,8.5,33107.67,781.0,67,7,30,153971,1-30,Active,0,0,2023-02-22,2028-07-09,1,0,0.5622,56.2,0.4056,1,0.54,Medium Risk,Approve with Conditions
LN0000238,CUST000425,39,Female,Uttar Pradesh,Salaried,62404.0,MSME Loan,1262138,1118423,24,20.43,57158.25,722.0,39,0,90,862562,Current,Active,0,0,2020-11-21,2024-02-01,0,0,0.9159,91.6,0.7712,0,1.49,Medium Risk,Reject
LN0000696,CUST000218,33,Male,Rajasthan,Professional,46935.0,Personal Loan,566778,516905,48,16.49,14779.28,784.0,65,0,120,383379,Current,Active,0,0,2021-10-20,2027-01-12,0,0,0.3149,31.5,0.7417,0,0.92,Medium Risk,Approve with Conditions
LN0000803,CUST000416,32,Male,Delhi,Salaried,43576.0,Personal Loan,285746,285746,48,12.27,7562.72,850.0,57,0,90,208343,Current,Active,0,0,2025-03-03,2029-10-08,0,0,0.1736,17.4,0.7291,0,0.55,Low Risk,Approve with Conditions
LN0000479,CUST000024,46,Male,Karnataka,Salaried,40928.0,Consumer Durable Loan,122687,114223,18,17.83,7278.83,761.0,67,30,45,33151,1-30,Active,0,0,2022-05-26,,0,0,0.1778,17.8,0.2902,1,0.23,High Risk,Approve with Conditions
LN0000550,CUST000231,32,Male,Telangana,Professional,52570.0,Vehicle Loan,100000,75341,24,13.53,3600.63,720.0,6,0,120,71631,Current,Active,0,0,2020-06-20,2020-12-02,0,0,0.0685,6.8,0.9508,0,0.12,Medium Risk,Approve with Conditions
LN0000847,CUST000651,48,Male,Maharashtra,Salaried,53431.0,Consumer Durable Loan,211796,195979,12,11.9,17403.33,795.0,40,0,120,189816,Current,Active,0,0,2020-06-20,2023-09-24,0,0,0.3257,32.6,0.9686,0,0.31,Medium Risk,Approve with Conditions
LN0000610,CUST000191,22,Male,Rajasthan,Salaried,26241.0,Vehicle Loan,998101,790309,36,13.63,26869.08,653.0,47,0,0,438520,Current,Active,0,0,2024-11-16,2028-09-07,0,0,1.0,100.0,0.5549,0,2.51,Medium Risk,Reject
LN0000175,CUST000553,37,Male,Uttar Pradesh,Salaried,74156.0,Personal Loan,338985,259575,24,10.24,12006.84,672.0,26,30,30,169656,1-30,Active,0,0,2023-10-07,2025-10-23,0,0,0.1619,16.2,0.6536,1,0.29,Medium Risk,Approve with Conditions
LN0000622,CUST000226,49,Female,Maharashtra,Business,36586.0,Vehicle Loan,1464517,1038487,24,19.39,52545.68,691.0,55,30,60,181079,1-30,Active,0,0,2020-02-19,2024-07-27,0,0,1.0,100.0,0.1744,1,2.37,Medium Risk,Reject
LN0000425,CUST000401,89,Male,Rajasthan,Salaried,47730.0,Home Loan,1200000,1068490,180,15.75,15507.08,755.0,63,90,90,790548,61-90,Delinquent,1,0,2024-09-07,2029-08-10,0,0,0.3249,32.5,0.7399,1,1.87,High Risk,Reject
LN0000042,CUST000568,38,Male,Tamil Nadu,Professional,62676.0,Consumer Durable Loan,33819,27332,9,16.33,3247.25,701.0,58,0,120,17306,Current,Active,0,0,2020-03-08,2024-11-02,0,0,0.0518,5.2,0.6332,0,0.04,Medium Risk,Approve with Conditions
LN0000709,CUST000094,37,Female,Telangana,Salaried,39904.0,Vehicle Loan,981417,842194,48,16.41,24045.23,762.0,66,7,15,299836,1-30,Active,0,0,2022-06-08,2027-10-03,0,0,0.6026,60.3,0.356,1,1.76,Medium Risk,Approve with Conditions
LN0000371,CUST000173,42,Male,Madhya Pradesh,Salaried,46940.0,Vehicle Loan,100000,81711,60,11.7,1805.25,738.0,43,0,60,34762,Current,Active,0,0,2024-10-28,2028-04-24,0,0,0.0385,3.8,0.4254,0,0.15,Low Risk,Approve with Conditions
LN0000568,CUST000200,40,Female,West Bengal,Self Employed,38492.0,Personal Loan,295102,235453,18,9.8,14118.95,721.0,18,0,150,176436,Current,Active,0,0,2023-04-26,2024-10-10,0,0,0.3668,36.7,0.7493,0,0.51,Medium Risk,Approve with Conditions
LN0000717,CUST000672,64,Female,Madhya Pradesh,Self Employed,45766.0,Personal Loan,50000,38068,60,13.33,872.61,688.0,6,0,90,30428,Current,Active,0,0,2023-08-02,2024-01-24,0,0,0.0191,1.9,0.7993,0,0.07,Medium Risk,Approve with Conditions
LN0000704,CUST000113,42,Female,Karnataka,Salaried,100588.0,Consumer Durable Loan,35637,135637,18,21.03,1794.18,654.0,52,0,120,15388,Current,Active,0,0,2024-10-10,2029-01-07,0,0,0.0178,1.8,0.1134,0,0.11,Medium Risk,Approve with Conditions
LN0000079,CUST000075,23,Female,West Bengal,Business,142445.0,MSME Loan,441983,340514,48,20.19,10396.47,742.0,50,0,0,270391,Current,Active,0,0,2022-09-07,2026-09-15,0,0,0.073,7.3,0.7941,0,0.2,Low Risk,Approve with Conditions
LN0000442,CUST000283,44,Male,Tamil Nadu,Business,99325.0,Personal Loan,395139,273728,48,14.08,7491.01,636.0,33,0,150,64904,Current,Active,0,0,2021-12-31,2024-09-14,0,0,0.0754,7.5,0.2371,0,0.23,High Risk,Reject
LN0000006,CUST000554,45,Female,Gujarat,Salaried,60114.0,Consumer Durable Loan,105876,85763,18,16.8,5423.24,724.0,54,0,0,59956,Current,Active,0,0,2021-02-07,2025-07-13,0,0,0.0902,9.0,0.6991,0,0.12,Low Risk,Approve with Conditions
LN0000171,CUST000465,43,Male,Madhya Pradesh,Self Employed,75698.0,Personal Loan,584339,568210,18,25.62,38352.15,799.0,46,60,150,316200,31-60,Delinquent,0,0,2025-03-16,2028-09-16,0,0,0.5066,50.7,0.5565,1,0.63,Medium Risk,Approve with Conditions
LN0000146,CUST000611,29,Male,Telangana,Salaried,71479.0,Personal Loan,50000,31769,12,11.94,2821.75,520.0,40,45,45,23677,31-60,Delinquent,0,0,2023-07-29,2026-08-31,0,0,0.0395,4.0,0.7453,1,0.04,High Risk,Reject
LN0000283,CUST000006,41,Male,Madhya Pradesh,Salaried,29097.0,Vehicle Loan,724062,450514,36,18.0,16287.16,633.0,9,0,15,135539,Current,Active,0,0,2024-09-15,2025-05-19,0,0,0.5598,56.0,0.3009,0,1.29,High Risk,Reject
LN0000759,CUST000352,51,Female,Rajasthan,Business,54576.5,Vehicle Loan,1072489,846191,48,16.08,24015.98,682.0,60,0,15,473211,Current,Active,0,0,2024-07-30,2029-06-02,1,0,0.44,44.0,0.5592,0,1.29,Medium Risk,Approve with Conditions
LN0000307,CUST000546,33,Female,Rajasthan,Salaried,55454.0,Vehicle Loan,380827,243203,24,20.23,12405.36,601.0,30,15,120,228518,1-30,Active,0,0,2020-03-28,2022-07-30,0,0,0.2237,22.4,0.9396,1,0.37,High Risk,Reject
LN0000370,CUST000255,46,Female,Karnataka,Professional,100102.0,Vehicle Loan,771055,678287,36,14.97,23503.08,768.0,68,15,60,274203,1-30,Active,0,0,2025-09-11,,0,0,0.2348,23.5,0.4043,1,0.56,High Risk,Approve with Conditions
LN0000480,CUST000122,31,Male,West Bengal,Professional,104384.0,Personal Loan,68605,56431,18,17.73,3593.37,751.0,24,15,75,55038,1-30,Active,0,0,2023-12-04,2025-10-15,0,0,0.0344,3.4,0.9753,1,0.05,Medium Risk,Approve with Conditions
LN0000148,CUST000560,35,Male,Rajasthan,Self Employed,43654.0,Personal Loan,133602,96162,18,14.75,5987.74,625.0,71,0,0,27239,Current,Active,0,0,2024-12-05,2030-09-10,0,0,0.1372,13.7,0.2833,0,0.18,High Risk,Reject
LN0000500,CUST000236,34,Female,Madhya Pradesh,Salaried,132644.0,Personal Loan,50000,32097,24,10.68,1491.21,693.0,21,0,150,18727,Current,Active,0,0,2021-11-26,2023-08-14,0,1,0.0112,1.1,0.5835,0,0.02,Medium Risk,Approve with Conditions
LN0000514,CUST000416,35,Female,Madhya Pradesh,Salaried,65125.0,Personal Loan,427198,309266,12,14.33,27816.15,635.0,13,0,60,231433,Current,Active,0,0,2021-02-20,2022-03-03,0,0,0.4271,42.7,0.7483,0,0.4,High Risk,Reject
LN0000572,CUST000212,28,Male,Gujarat,Professional,177427.0,Personal Loan,135169,128130,18,17.93,8171.16,836.0,68,7,15,105733,1-30,Active,0,0,2023-05-10,2028-10-30,0,0,0.0461,4.6,0.8252,1,0.06,Medium Risk,Approve with Conditions
LN0000608,CUST000452,67,Female,West Bengal,Unknown,46314.0,Personal Loan,415261,282725,36,13.0,9526.12,546.0,2,75,75,131199,61-90,Delinquent,0,0,2022-03-05,2022-01-21,0,0,0.2057,20.6,0.4641,1,0.51,High Risk,Reject
LN0000138,CUST000470,56,Female,Uttar Pradesh,Business,25152.0,Home Loan,3021442,2447675,300,9.12,20742.31,776.0,34,0,15,2050252,Current,Active,0,0,2020-11-15,2023-08-19,0,0,0.8247,82.5,0.8376,0,8.11,Medium Risk,Reject
LN0000542,CUST000513,33,Female,Rajasthan,Business,44087.0,MSME Loan,695235,527977,24,12.07,24870.97,728.0,72,75,75,405256,61-90,Delinquent,0,0,2022-09-20,2028-04-21,0,0,0.5641,56.4,0.7676,1,1.0,High Risk,Reject
LN0000507,CUST000121,21,Female,Uttar Pradesh,Business,81574.0,Vehicle Loan,753524,853524,24,11.78,22028.88,545.0,30,0,15,109801,Current,Active,0,0,2024-01-08,2026-05-28,0,0,0.27,27.0,0.1286,0,0.87,High Risk,Reject
LN0000532,CUST000388,61,Female,West Bengal,Salaried,137108.0,Personal Loan,544026,391151,18,15.78,24545.7,581.0,8,0,75,202725,Current,Active,0,0,2022-03-09,2022-10-28,0,0,0.179,17.9,0.5183,0,0.24,High Risk,Reject
LN0000551,CUST000553,40,Female,Madhya Pradesh,Self Employed,37630.0,Home Loan,5184212,3632732,120,15.29,59255.48,657.0,63,75,75,1216257,61-90,Delinquent,0,0,2025-02-04,2030-01-13,0,0,1.0,100.0,0.3348,1,8.04,High Risk,Reject
LN0000639,CUST000402,89,Male,Uttar Pradesh,Business,145781.0,Home Loan,4870499,3453834,120,15.49,56763.33,647.0,68,7,15,1210453,1-30,Active,0,0,2024-04-19,2029-10-31,0,0,0.3894,38.9,0.3505,1,1.97,High Risk,Reject
LN0000587,CUST000394,33,Male,Rajasthan,Self Employed,19857.0,Vehicle Loan,2,1019274,36,12.53,34113.08,763.0,26,30,30,175748,1-30,Active,0,0,2020-03-15,2022-02-28,0,0,1.0,100.0,0.1724,1,4.28,Medium Risk,Reject
LN0000295,CUST000255,33,Female,West Bengal,Salaried,40531.0,Personal Loan,189305,151576,48,18.28,4474.75,780.0,45,15,15,24694,1-30,Active,0,0,2021-07-18,2025-02-20,0,0,0.1104,11.0,0.1629,1,0.31,Medium Risk,Approve with Conditions
LN0000064,CUST000416,21,Male,Maharashtra,Salaried,38375.0,Vehicle Loan,1202022,845670,24,11.4,39572.08,616.0,61,15,15,106289,1-30,Active,0,0,2024-08-11,2029-07-31,0,0,1.0,100.0,0.1257,1,1.84,High Risk,Reject
LN0000983,CUST000272,52,Female,Delhi,Salaried,23859.0,Home Loan,6840511,4659333,120,14.5,73751.09,697.0,13,0,90,3162145,Current,Active,0,0,2022-04-15,2023-05-07,0,0,1.0,100.0,0.6787,0,16.27,Medium Risk,Reject
LN0000503,CUST000120,37,Male,Tamil Nadu,Business,40575.0,Personal Loan,510021,327159,48,11.11,8473.08,642.0,30,0,15,81729,Current,Active,0,0,2021-04-06,2023-08-13,0,0,0.2088,20.9,0.2498,0,0.67,High Risk,Reject
LN0000984,CUST000356,33,Male,Tamil Nadu,Business,20736.0,MSME Loan,1969667,1711700,48,17.28,49639.48,704.0,10,0,75,668490,Current,Active,0,0,2024-12-01,2025-09-07,0,0,1.0,100.0,0.3905,0,6.88,Medium Risk,Reject
LN0000190,CUST000603,51,Male,Gujarat,Business,34465.0,Personal Loan,460657,336835,60,16.64,8306.15,689.0,45,0,0,231966,Current,Active,0,0,2022-10-11,2026-06-07,0,0,0.241,24.1,0.6887,0,0.81,Medium Risk,Approve with Conditions
LN0000329,CUST000089,50,Female,Tamil Nadu,Salaried,95782.0,Consumer Durable Loan,52883,50518,6,18.02,8867.69,850.0,34,0,120,7995,Current,Active,0,0,2022-03-24,,0,0,0.0926,9.3,0.1583,1,0.04,High Risk,Approve with Conditions
LN0000902,CUST000027,44,Female,Rajasthan,Salaried,111291.0,Consumer Durable Loan,105237,73098,18,8.5,4339.74,635.0,52,15,15,48908,1-30,Active,0,0,2020-06-30,2024-09-20,0,0,0.039,3.9,0.6691,1,0.05,High Risk,Reject
LN0000338,CUST000227,57,Female,Rajasthan,Unknown,65750.0,Consumer Durable Loan,70709,51141,6,18.26,8983.16,642.0,55,0,30,18313,Current,Active,0,0,2020-07-06,2024-12-04,0,0,0.1366,13.7,0.3581,0,0.06,High Risk,Reject
LN0000319,CUST000671,29,Female,Maharashtra,Salaried,82046.0,Personal Loan,275883,201507,12,21.29,18791.13,694.0,5,0,90,62532,Current,Active,0,0,2021-11-13,2022-03-09,0,0,0.229,22.9,0.3103,0,0.2,Medium Risk,Approve with Conditions
LN0000447,CUST000283,41,Female,Maharashtra,Salaried,93891.0,Personal Loan,185707,172191,12,21.38,16064.77,768.0,47,0,30,64174,Current,Active,0,0,2020-04-05,2024-01-03,0,0,0.1711,17.1,0.3727,0,0.15,Low Risk,Approve
LN0000601,CUST000004,47,Male,Telangana,Self Employed,105748.0,Personal Loan,70890,48271,24,15.14,2343.71,650.0,13,30,30,39586,1-30,Active,0,0,2023-07-19,2024-06-29,0,0,0.0222,2.2,0.8201,1,0.04,Medium Risk,Approve with Conditions
LN0000144,CUST000364,42,Female,Telangana,Salaried,48147.0,Home Loan,5790792,5103626,240,14.64,65850.47,720.0,49,0,90,2844478,Current,Active,0,0,2021-02-11,2025-01-31,0,0,1.0,100.0,0.5573,0,8.83,Medium Risk,Reject
LN0000657,CUST000368,21,Female,Gujarat,Business,71957.0,MSME Loan,1082904,1082904,36,13.85,36932.25,850.0,56,0,90,878697,Current,Active,0,0,2020-07-26,2025-01-27,0,0,0.5133,51.3,0.8114,0,1.25,Low Risk,Approve with Conditions
LN0000871,CUST000384,33,Male,Delhi,Salaried,42508.0,Home Loan,2851990,2595618,240,12.28,29088.28,797.0,20,15,30,1961246,1-30,Active,0,0,2024-02-12,2025-09-10,0,0,0.6843,68.4,0.7556,1,5.09,Medium Risk,Reject
LN0000351,CUST000205,29,Female,Delhi,Salaried,40377.0,Vehicle Loan,596201,596201,60,12.47,13404.2,850.0,49,15,120,199648,1-30,Active,0,0,2024-03-16,2028-03-07,0,0,0.332,33.2,0.3349,1,1.23,Medium Risk,Approve with Conditions
LN0000756,CUST000293,52,Male,Rajasthan,Salaried,42323.0,Vehicle Loan,1143160,1093296,48,12.06,28822.9,773.0,22,15,30,496123,1-30,Active,0,0,2024-05-26,2026-02-02,0,0,0.681,68.1,0.4538,1,2.15,Medium Risk,Reject
LN0000688,CUST000082,52,Female,Karnataka,Salaried,43912.0,Personal Loan,50000,32939,48,13.3,888.58,593.0,15,0,150,16965,Current,Active,0,0,2023-05-10,2024-07-13,0,0,0.0202,2.0,0.515,0,0.06,High Risk,Reject
LN0000513,CUST000460,34,Female,Tamil Nadu,Professional,44544.0,Vehicle Loan,909096,909096,36,14.38,31238.8,850.0,69,0,150,346483,Current,Active,0,0,2021-12-25,2027-08-06,0,0,0.7013,70.1,0.3811,0,1.7,Medium Risk,Reject
LN0000009,CUST000037,58,Female,West Bengal,Professional,67615.0,Personal Loan,369924,286542,18,12.69,17565.9,698.0,33,0,60,257483,Current,Active,0,0,2020-07-27,2023-04-08,0,0,0.2598,26.0,0.8986,0,0.35,Medium Risk,Approve with Conditions
LN0000129,CUST000074,40,Female,Uttar Pradesh,Salaried,42459.0,Consumer Durable Loan,70924,67595,12,15.44,6115.05,752.0,25,7,150,18257,1-30,Active,0,0,2023-03-11,2025-03-01,0,0,0.144,14.4,0.2701,1,0.13,Medium Risk,Approve with Conditions
LN0000362,CUST000121,37,Female,Karnataka,Salaried,84448.0,Personal Loan,630243,521914,36,18.56,19015.38,771.0,31,0,30,352622,Current,Active,0,0,2024-05-20,2026-10-30,0,0,0.2252,22.5,0.6756,0,0.52,Low Risk,Approve
LN0000576,CUST000700,46,Female,Delhi,Business,36592.0,Personal Loan,452046,362389,24,13.37,17291.68,720.0,31,0,0,249186,Current,Active,0,0,2025-09-12,2028-03-15,0,0,0.4726,47.3,0.6876,0,0.83,Low Risk,Approve with Conditions
LN0000048,CUST000216,44,Female,Maharashtra,Salaried,33826.0,Vehicle Loan,481192,405822,48,12.82,10850.97,746.0,70,0,60,263138,Current,Active,0,0,2021-01-17,2026-09-16,0,0,0.3208,32.1,0.6484,0,1.0,Low Risk,Approve with Conditions
LN0000404,CUST000378,39,Female,Telangana,Salaried,28829.0,Personal Loan,300099,266351,36,8.5,8408.05,734.0,48,0,30,83139,Current,Active,0,0,2025-07-13,2029-06-08,0,0,0.2917,29.2,0.3121,0,0.77,Low Risk,Approve with Conditions
LN0000493,CUST000404,49,Female,Maharashtra,Salaried,59088.0,Personal Loan,106658,76949,60,16.03,1872.48,693.0,66,0,60,48578,Current,Active,0,0,2020-06-20,2025-10-18,0,1,0.0317,3.2,0.6313,0,0.11,Medium Risk,Approve with Conditions
LN0000258,CUST000187,35,Male,Telangana,Salaried,64023.0,Home Loan,5929522,5929522,120,12.03,85174.28,850.0,7,0,120,2386956,Current,Active,0,0,2023-12-20,2024-07-11,0,0,1.0,100.0,0.4026,0,7.72,Medium Risk,Reject
LN0000041,CUST000484,40,Female,Tamil Nadu,Business,56778.0,Home Loan,4078108,2937648,120,21.49,59703.49,678.0,65,0,90,584220,Current,Active,0,0,2022-06-28,2027-10-02,0,0,1.0,100.0,0.1989,0,4.31,Medium Risk,Reject
LN0000950,CUST000036,40,Male,Gujarat,Business,79812.0,Personal Loan,214963,158714,48,8.5,3912.03,642.0,53,0,0,141396,Current,Active,0,0,2023-04-30,2027-08-25,0,0,0.049,4.9,0.8909,0,0.17,High Risk,Reject
LN0000395,CUST000623,55,Male,Maharashtra,Professional,35917.0,Vehicle Loan,1004535,957847,60,15.98,999999.0,850.0,53,0,0,279793,Current,Active,0,0,2020-05-27,2024-09-20,0,0,1.0,100.0,0.2921,0,2.22,Medium Risk,Reject
LN0000444,CUST000318,32,Female,Karnataka,Salaried,58334.0,Personal Loan,314686,208375,24,15.14,10117.27,560.0,60,0,90,108748,Current,Active,0,0,2020-06-29,2025-04-26,0,0,0.1734,17.3,0.5219,0,0.3,High Risk,Reject
LN0000737,CUST000373,33,Female,Madhya Pradesh,Salaried,36862.0,MSME Loan,150000,142017,24,13.45,6781.8,850.0,55,0,150,61643,Current,Active,0,0,2020-04-22,2024-09-17,0,0,0.184,18.4,0.4341,0,0.32,Medium Risk,Approve with Conditions
LN0000486,CUST000051,29,Male,Telangana,Salaried,38561.0,MSME Loan,887284,776589,24,12.21,36632.95,735.0,63,75,90,616347,61-90,Delinquent,0,0,2025-12-07,2030-10-26,0,0,0.95,95.0,0.7937,1,1.68,High Risk,Reject
LN0000837,CUST000566,38,Male,Rajasthan,Business,32445.0,Vehicle Loan,657799,445668,24,19.04,22474.17,549.0,49,45,120,332075,31-60,Delinquent,0,0,2023-06-05,2027-04-30,0,0,0.6927,69.3,0.7451,1,1.14,High Risk,Reject
LN0000382,CUST000104,27,Male,Tamil Nadu,Business,52765.0,Consumer Durable Loan,119740,93504,24,8.5,4250.29,694.0,8,0,0,85214,Current,Active,0,0,2020-08-04,2021-03-11,0,0,0.0806,8.1,0.9113,0,0.15,Medium Risk,Approve with Conditions
LN0000410,CUST000226,43,Female,Madhya Pradesh,Salaried,29564.0,Home Loan,2558231,1625858,120,15.76,26992.58,626.0,23,0,0,252479,Current,Active,0,0,2020-10-14,2022-08-18,0,0,0.913,91.3,0.1553,0,4.58,High Risk,Reject
LN0000835,CUST000020,33,Female,West Bengal,Salaried,49641.0,Home Loan,4383714,3337988,240,15.42,44993.63,713.0,8,7,7,1980613,1-30,Active,0,0,2021-07-18,2022-02-02,0,0,0.9064,90.6,0.5934,1,5.6,Medium Risk,Reject
LN0000770,CUST000570,50,Female,Gujarat,Business,58707.0,Consumer Durable Loan,145149,101185,9,11.76,11800.84,520.0,39,0,15,34733,Current,Active,0,0,2020-07-14,2023-09-04,0,0,0.201,20.1,0.3433,0,0.14,High Risk,Reject
LN0000461,CUST000238,42,Female,Maharashtra,Salaried,28867.0,MSME Loan,1139985,850550,24,18.0,42462.94,625.0,59,30,120,590160,1-30,Active,0,0,2021-11-28,2026-08-23,0,0,1.0,100.0,0.6939,1,2.46,High Risk,Reject
LN0000684,CUST000082,32,Female,Maharashtra,Self Employed,100162.0,Personal Loan,308415,237373,24,11.18,11083.29,728.0,35,45,45,107813,31-60,Delinquent,0,0,2023-04-29,2026-01-06,0,0,0.1107,11.1,0.4542,1,0.2,Medium Risk,Approve with Conditions
LN0000956,CUST000241,43,Male,Uttar Pradesh,Salaried,31515.0,Vehicle Loan,307755,288998,48,11.01,7470.71,808.0,60,0,150,64665,Current,Active,0,0,2021-06-19,2026-05-17,0,0,0.2371,23.7,0.2238,0,0.76,Medium Risk,Approve with Conditions
LN0000806,CUST000147,40,Female,Madhya Pradesh,Self Employed,71534.0,MSME Loan,664246,652955,36,8.5,20612.18,819.0,41,7,90,590252,1-30,Active,0,0,2025-05-25,2028-08-30,0,0,0.2881,28.8,0.904,1,0.76,Medium Risk,Approve with Conditions
LN0000943,CUST000646,41,Female,Rajasthan,Salaried,77479.0,Vehicle Loan,625464,451147,48,13.14,12134.52,678.0,19,7,7,382719,1-30,Active,0,0,2024-03-16,2025-09-13,0,0,0.1566,15.7,0.8483,1,0.49,Medium Risk,Approve with Conditions
LN0000504,CUST000495,40,Male,Maharashtra,Salaried,68937.0,Vehicle Loan,1049761,920707,24,15.46,44843.48,730.0,71,75,120,676521,61-90,Delinquent,0,0,2021-05-13,2026-12-28,0,0,0.6505,65.0,0.7348,1,1.11,High Risk,Reject
LN0000411,CUST000084,23,Female,Madhya Pradesh,Business,29658.0,Personal Loan,127365,227365,18,23.93,7920.68,814.0,69,7,30,23573,1-30,Active,0,0,2023-01-09,2028-08-02,0,0,0.2671,26.7,0.1037,1,0.64,Medium Risk,Approve with Conditions
LN0000669,CUST000511,40,Female,Madhya Pradesh,Business,50551.0,Personal Loan,377484,328796,18,25.38,22153.76,735.0,34,0,150,122000,Current,Active,0,0,2024-08-14,2027-05-01,0,0,0.4382,43.8,0.3711,0,0.54,Medium Risk,Approve with Conditions
